"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 13 21:46:47 GMT 2023","Wed Dec 13 21:46:54 GMT 2023","7672","Surefire suite","Surefire test","org.example.tests.HomeTest","org.example.tests.HomeTest","validatePackages","Validate the packages, price and currency for all countries",""
